id,name,sponsor,event,venue,place,city_state,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,date_orig,decade
21015,Unknown Menu,CAFE BOULEVARD,SUNDAY DINNER,COMMERCIAL,"156 SECOND AVENUE, [NY]","NEW YORK, NY",CARD; ILLUS; COL; 5 X 7;,DAILY MEAL;,PRIX FIXE DINNER; ARTHURIAN ILLUSTRATION;,1899-707,,,1899-11-12,Cafe Boulevard,,,,complete,2,15,1899-11-12,1890
21022,Unknown Menu,BOARD OF MANAGERS OF THE PRIVATE CHARITABLE INSTITUTIONS,DIBNNER TO EDWARD M. GROUT,PROF;,"WALDORF-ASTORIA, NEW YORK","NEW YORK, NY",BOOKLET; COL; ILLUS; 8.5 X 11.25;,COMPLIMENTARY/TESTIMONIAL,WINES WITH EACH COURSE; MENU IN FRENCH; PHOTO OF E. M. GROUT; DRAWING OF STATUE WITH CHARITY MOTIF; BUFF STOCK;,1905-985,,,1905-12-21,Board Of Managers Of The Private Charitable Institutions,,,,complete,12,22,1905-12-21,1900
21026,Unknown Menu,ARKWRIGHT CLUB,LUNCH,,"(NEW YORK,NY)","NEW YORK, NY",FOLDER;ILL;COL;4X5;,,"MUSICAL PROGRAM;PRICED WINE LIST;""N.Y. CITY.""WRITTEN BY HAND;",1899-216,,,1899-02-27,Arkwright Club,,,,complete,4,24,1899-02-27,1890
21027,Unknown Menu,METROPOLITAN LIFE INSURANCE COMPANY,CONVENTION OF SUPERINTENDENTS,COMMERCIAL,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",FOLDER; 5X6.75;,OTHER (CONVENTION);,,1899-156,,,1899-01-28,Metropolitan Life Insurance Company,,,,complete,4,20,1899-01-28,1890
21029,Unknown Menu,THE ALDINE CLUB,IN HONOR OF MR. HALL CAINE,(SOC);,"NEW YORK,NY","NEW YORK, NY",FOLDER; ILL; 6X8.5;,COMPLIMENTARY/TESTIMONIAL,PORTRAIT OF MAN POSSIBLY MR. HALL CAINE; INSIDE OF MENU LABELED FOR AUTOGRAPHS;,1895-177,,,1895-11-01,The Aldine Club,,,,complete,4,16,1895-11-01,1890
21030,Unknown Menu,HUGUENOT SOCIETY OF AMERICA,DINNER,PATR;,DELMONICO'S NY,"NEW YORK, NY",BOOKLET; ILLUS; 6 X 7.5;,ANNIVERSARY;,"FRENCH; SEAL ON COVER; WINES; SPEECHES; RED, WHITE AND BLUE CORD;",1898-146,,,1898-04-14,Huguenot Society Of America,,,,complete,12,23,1898-04-14,1890
21033,Unknown Menu,R.H. MACY & CO.,"DAILY MENU, BREAKFAST",COMMERCIAL,"NEW YORK,NY","NEW YORK, NY",BROADSHEET; 5.25X9;,,DATE NOTED BY FEB;,1905-953,,,1905-12-07,R.H. Macy & Co.,,Dollars,$,complete,2,154,1905-12-07,1900
21048,Unknown Menu,WEST SIDE REPUBLICAN CLUB,ANNUAL DINNER,POL;,"WALDORF-ASTORIA, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 3.75X5.5;,ANNIVERSARY;,FRENCH; OFFICERS LISTED; PHOTO OF CLUBHOUSE ON BACK COVER; INCLUDES SEATING PLAN;,1901-181,,,1901-01-25,West Side Republican Club,,,,complete,2,20,1901-01-25,1900
21051,Unknown Menu,NEW GRAND HOTEL,"DAILY MENU, BREAKFAST",COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 7X11;,,DATE NOTED BY FEB;,1905-467,,,1905-06-15,New Grand Hotel,,Dollars,$,complete,2,173,1905-06-15,1900
21059,Unknown Menu,ALBANY SOCIETY OF NEW YORK,SEVENTH ANNUAL REUNION DINNER,POL;,"DELMONICO'S,(NY?)","NEW YORK, NY",BOOKLET;ILLUS;COL;5.5X8;,ANNIVERSARY;,THIN CORD AT LEFT;EMBLEM;QUOTATIONS WITH MENU ITEMS;NAMES;TOASTS;PLACE FOR AUTOGRAPHS;,1901-075,,,1901-01-09,Albany Society Of New York,,,,complete,8,26,1901-01-09,1900
21060,Unknown Menu,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-279,,,1906-03-08,St. Regis Hotel,,Dollars,$,complete,2,191,1906-03-08,1900
21061,Unknown Menu,TEUTONIA LODGE 617 F. & A.M.,BANQUET AND BALL,SOC;,"TEUOTINIA ASSEMBLY ROOMS, (?NEW YORK, NY?)","NEW YORK, NY",BROADSIDE; ILLUS; COL; 6X9;,OTHER (BANQUET & BALL);,MENU PRINTED ON MOET & CHANDON FORM WITH SPECIAL FEMALE HOLDING A CHAMPAGNE GLASS THAT IS COMPANY INSIGNIA;,1906-197,,,1906-02-20,Teutonia Lodge 617 F. & A.M.,,,,complete,2,23,1906-02-20,1900
21065,Unknown Menu,UNIVERSITY CLUB,DAILY MENU,SOC;,"NEW YORK, NY","NEW YORK, NY",FOLDER; 5.50 X 9.25;,,TREMENDOUS NUMBER OF SELECTIONS AVAILABLE ON CARTE DU JOUR;,1892-055,,,1892-04-22,University Club,,Dollars,$,complete,4,166,1892-04-22,1890
21066,Unknown Menu,THIRD PANEL SHERIFF'S JURY,ANNUAL DINNER,GOVT;,DELMONICO'S [NY],"NEW YORK, NY",ILLUS; CARD FOLDER; 6.5 X 8.25;,0THER (ANNIV),CHERUB; GRAPES; WINES;,1895-037,,,1895-02-14,Third Panel Sheriff's Jury,,,,complete,4,34,1895-02-14,1890
21068,Unknown Menu,THE ANSONIA,SUPPER,COMMERCIAL,"BROADWAY AND 73RD STREET, NEW YORK","NEW YORK, NY",CARD; 4.25 X 6.5;,,PRICED MENU; LOGO;,1907-057,,,1907-01-09,The Ansonia,,Dollars,$,complete,2,69,1907-01-09,1900
21071,Unknown Menu,CORNELL ALUMNI IN NEW YORK & VICINITY,ANNUAL DINNER,EDUC;,"WALDORF-ASTORIA HOTEL, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 5.5X8.5;,ANNIVERSARY;,"FRENCH; INCLUDES TOASTS, DINNER & EXECUTIVE COMMITTEE LISTINGS; DECORATIVE BORDER & DESIGN; SILK CORD ATTACHMENT;",1901-085,,,1901-01-12,Cornell Alumni In New York & Vicinity,,,,complete,8,21,1901-01-12,1900
21076,Unknown Menu,KNICKERBOCKER COTTAGE,DINNER,,"456 SIXTH AVE,[NEW YORK,NY?]","NEW YORK, NY",CARD;5.5X5.5;,,PLACE WRITTEN BY HAND;,1901-970,,,1901-04-20,Knickerbocker Cottage,,,,complete,2,16,1901-04-20,1900
21081,Unknown Menu,MANHATTAN CLUB,DINNER,SOCIAL CLUB,"NEW YORK,NY","NEW YORK, NY",FOLDER,,MENU IN FRENCH,1866-001,,,1866-10-24,Manhattan Club,,,,complete,4,35,1866-10-24,1860
21083,Unknown Menu,LEONARD LEWISOHN,COMPLIMENTARY DINNER TO THE FELLOW PASSENGERS OF THE NORMANNIA TO MEET MR. ROBERT M. THOMPSON,PRIVATE PARTY;,"DELMONICO'S, [NEW YORK]","NEW YORK, NY",FOLDER; ILL; 7.5X5.5;,SEE ABOVE EVENT;,FASTENED AT TOP IN TWO PLACES BY RIBBONS; FRENCH MENU; WINES AND LIQUERS,1892-115,,,1891-10-10,Leonard Lewisohn,,,,complete,4,28,1891-10-10,1890
21090,Unknown Menu,AZTEC CLUB,DINNER,SOC;,SHERRY'S NY,"NEW YORK, NY",BROADSIDE; ILLUS; 3.75 X 6;,ANNIVERSARY;,WINES LISTED;,1899-619,,,1899-10-13,Aztec Club,,,,complete,2,26,1899-10-13,1890
21099,Unknown Menu,NEW YORK UNIVERSITY ALUMNI ASSOCIATION,DINNER,EDUC;,SHERRY'S NY,"NEW YORK, NY",BROADSIDE; 2.75 X 4.5;,,MENU IN FRENCH;,1899-796,,,1899-12-05,New York University Alumni Association,,,,complete,2,8,1899-12-05,1890
21100,Unknown Menu,ST. ANDREW'S SOCIETY OF THE STATE OF NEW YORK,138TH ANNIVERSARY,SOC;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 5.2X8.7;,RITE (ANNIVERSARY);,"FRENCH; SIGNIA OF ST. ANDREW'S ON COVER, MEN IN SCOTTISH KILTS ON BACK COVER INCLUDES TOASTS AND PRICED WINE LIST;",1894-113,,,1894-11-30,St. Andrew's Society Of The State Of New York,,Dollars,$,complete,4,45,1894-11-30,1890
21103,Unknown Menu,NEW YORK PIANO MANUFACTURERS' ASSOCIATION,DINNER,COMMERCIAL,"MURRAY HILL HOTEL, THE, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 4X6;,,INCLUDES COCKTAILS AND WINES SERVED WITH INDIVIDUAL COURSES; HOTEL SEAL ON COVER;,1906-733,,,1906-10-03,New York Piano Manufacturers' Association,,,,complete,4,23,1906-10-03,1900
21106,Unknown Menu,CORTLAND NORMAL ALUMNI,ANNUAL BANQUET,EDUC;,"VENDOME HOTEL,NYC","NEW YORK, NY",BOOKLET; 5.5X8;,ANNUAL;,SPEAKERS INCLUDED;LIST OF ALUMNI ATTENDING WITH THEIR ADDRESSES & DATE OF GRADUATION;,1906-427,,,1906-04-28,Cortland Normal Alumni,,,,complete,4,20,1906-04-28,1900
21133,Unknown Menu,NY CITY HOTEL ASSOCIATION,6TH ANNUAL BANQUET,COMMERCIAL,DELMONICO'S NY,"NEW YORK, NY",FOLDER;ILLUS;7X8.75;,ANNUAL DINNER,LIST OF SPEAKERS;,1895-005,,,1895-01-10,Ny City Hotel Association,,,,complete,4,37,1895-01-10,1890
21136,Unknown Menu,INERNATIONAL COMMITTEE OF YOUNG MEN'S CHRISTIAN ASSOCIATIONS,TWENTY-SIXTH ANNUAL DINNER,SOC;,"WALDORF-ASTORIA, THE, NEW YORK, NY","NEW YORK, NY",BROADSIDE; ILLUS; COL; 4.25X6.25;,ANNIVERSARY;,MENU IN FRENCH; ONLY APOLLINARIS SERVED; HOTEL SEAL AT TOP OF MENU;,1907-925,,,1907-10-31,Inernational Committee Of Young Men's Christian Associations,,,,complete,2,19,1907-10-31,1900
21140,Unknown Menu,MAGYAR PARASZT LAKOMA,NEW YEAR'S DINNER,,"GRAND CENTRAL PALACE, NEW YORK [NY]","NEW YORK, NY",CARD; ILLUS; 6 X 8.75;,SECULAR HOLIDAY;,MENU IN HUNGARIAN; ORNAMENTAL BORDER OF MAN WITH BIRDS AND ANIMALS;,1899-003,,,1899-01-01,Magyar Paraszt Lakoma,,,,complete,2,9,1899-01-01,1890
21152,Unknown Menu,AMERICAL CHEMICAL SOCIETY,25TH ANNIVERSARY BANQUET,PROF;,"HOTEL SAVOY,NEW YORK,NY","NEW YORK, NY",FOLDER;CARD;5X7.75;,ANNIVERSARY;,MENU CARD SEPARATE FROM FOLDER WITH TOASTS;FRENCH MENU;,1901-915,,,1901-04-13,American Chemical Society,,,,complete,6,17,1901-04-13,1900
21157,Unknown Menu,SILSBE & SON OYSTER & CHOP HOUSE,BILL OF FARE,COMMERCIAL,203-5 SIXTH AVE. NY,"NEW YORK, NY",FOLDER; ILLUS BORDER; COL; 7 X 11;,DAILY,PRICES LISTED; COMPLETE WINE LIST ON BACK;,1900-106,,,1900-01-10,Silsbe & Son Oyster & Chop House,,Dollars,$,complete,2,174,1900-01-10,1900
21159,Unknown Menu,SOCIETY OF COLONIAL WARS IN THE STATE OF NEW JERSEY,MENU,PAT;,"WALDORF-ASTORIA, NEW YORK, NY","NEW YORK, NY",BROADSIDE; ILLUS; COL; 3.25X5;,,MENU IN FRENCH; SOCIETY SEAL AT TOP OF MENU;,1907-913,,,1907-10-26,Society Of Colonial Wars In The State Of New Jersey,,,,complete,2,8,1907-10-26,1900
21166,Unknown Menu,?,DINNER,OTHER (PRIVATE PARTY?);,SHERRY'S [NY],"NEW YORK, NY",CARD; 3.5 X 6;,OTHER (SOC?);,FRENCH; WINES; GOLD MONOGRAM G.E.?;,1899-679,,,1899-11-06,?,,,,complete,2,25,1899-11-06,1890
21169,Unknown Menu,MILITARY COMPANY OF ALBANY,"DINNER BY BURGESSES CORPS, EASTERTIDE",MIL;,"MANHATTAN CLUB, NEW YORK CITY","NEW YORK, NY",CARD; 4.5 X 8.75,ANNIVERSARY (?);,WINES WITH EACH COURSE;,1906-406,,,1906-04-26,Military Company Of Albany,,,,complete,2,21,1906-04-26,1900
21172,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-202,,,1906-02-20,St. Regis Hotel,,Dollars,$,complete,2,176,1906-02-20,1900
21177,Unknown Menu,IMPERIAL HOTEL,BREAKFAST,COMMERCIAL,B'WAY & 32 ST.NY,"NEW YORK, NY",FOLDER; ILLUS; 6.5 X9.25;,,ALL PRICES LISTED;,1900-112,,,1900-01-10,Imperial Hotel,,Dollars,$,complete,4,240,1900-01-10,1900
21182,Unknown Menu,IDEAL DINING AND LUNCH ROOM,LUNCH,COMMERCIAL,"119 FIFTH AVE,[NY]","NEW YORK, NY",BROADSHEET;8X10;,DAILY;,DUPLICATED MENU ENTIRELY HANDWRITTEN EXCEPT FOR RUBBER STAMPED NAME OF ESTABLISHMENT;LISTING FOR COMMUTATION TICKETS $2.25 FOR $2.OO OR $4.50 FOR $4.00;TABLE D'HOTE LUNCH PRICE 25 CENTS FOR 4 COURSES;,1900-352,,,1900-01-17,Ideal Dining And Lunch Room,,,,complete,2,26,1900-01-17,1900
21183,Unknown Menu,WM.SCHWEGLER'S,DAILY MENU,COMMERCIAL,"408 EAST 34 STREET,NEW YORK,NY","NEW YORK, NY",BROADSIDE;6X9;,DAILY;,"MENU HANDWRITTEN IN PRINTED FORM;WALDHEIM'S HANDWRITTEN BY FB ABOVE WM. SCHWEGLER'S PRINTED NAME;DATE HANDWRITTEN;""RENOWNED BERIIHMTES LADIES' AND GENTS'RESTAURANT"" PRINTED;",1900-831,,,1900-02-09,Wm.Schwegler's,,Dollars,$,complete,2,21,1900-02-09,1900
21193,Unknown Menu,A.W. DENNETT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; 5X9.2,,"APPEARS TO BE EARLY ""COFFEE SHOP"" TYPE RESTAURANT WITH SPECIALTIES IN OYSTERS, CLAMS AND GRIDDLE CAKES",1894-082,,,1894-09-03,A.W. Dennett,,Dollars,$,complete,2,87,1894-09-03,1890
21202,Unknown Menu,CHANCELLOR WALWORTH LODGE NO. 271 F.&A.M.,ANNUAL DINNER,SOC;,MURRAY HILL HOTEL [NY],"NEW YORK, NY",BOOKLET; ILLUS; 5.25 X 6.5;,ANNIVERSARY;,PORTRAIT OF REUBEN H. WALWORTH; WINES; SPEAKERS; MASONIC LODGE;,1897-062,,,1897-02-20,Chancellor Walworth Lodge No. 271 F.&A.M.,,,,complete,12,26,1897-02-20,1890
21204,Unknown Menu,PARK AVENUE HOTEL,DINNER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; ILLUS; COL; 7.75X10;,,A LA CARTE MENU; SEAL AT TOP & SKETCH OF GREMLIN STIRRING PUNCH BOWL;,1901-007,,,1901-01-01,Park Avenue Hotel,,Dollars,$,complete,2,161,1901-01-01,1900
21209,Unknown Menu,SINCLAIR HOUSE;,BREAKFAST;,COMMERCIAL,"BROADWAY & EIGHTH STREET, [NEW YORK, NY];","NEW YORK, NY",FOLDER; 7.75X12.0;,,PRICED A LA CARTE MENU AND WINE LIST; EUROPEAN PLAN; ROOMS $1.00 PER DAY AND UPWARDS;,1900-409,,,1900-01-19,Sinclair House;,,Dollars,$,complete,4,307,1900-01-19,1900
21217,Unknown Menu,EVERETT HOUSE,CARTE DU JOUR,,"NEW YORK,NY","NEW YORK, NY",BROADSHEET,DINNER MENU,INCLUDES WINE LIST,1865-002,,,1865-11-08,Everett House,,Dollars,$,complete,2,207,1865-11-08,1860
21221,Unknown Menu,NEW YORK ROWING CLUB,ANNUAL DINNER,SOC;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 4.5X6;,ANN;,"FRENCH; SILK RIBBON ATTACHMENT; HANDPAINTED FLAG ON COVER; ""MENU"" ENGRAVED IN GOLD; OFFICERS LISTED AS WELL MEMBERS' NAMES & ADDRESSES",1895-017,,,1895-01-26,New York Rowing Club,,,,complete,8,22,1895-01-26,1890
21223,Unknown Menu,G.H.COOK,DINNER TO THE STICK TOGETHER CLUB,SOC;,LINCOLN CLUB - NY,"NEW YORK, NY",BOOKLET RIBBON TRIM;5X7;,COMPLIMENTARY/TESTIMONIAL,COMPLETE DESCRIPTION OF HISTORY & PURPOSE OF THE CLUB; WINES LISTED;,1906-125,,,1907-02-03,G.H.Cook,,,,complete,8,27,1907-02-03,1900
21232,Unknown Menu,MUNICIPAL ART SOCIETY,DINNER,GOVT;,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 5X8.25;,,"MENU IN FRENCH; PROGRAM: ""GREATER NEW YORK AND ITS FUTURE POSSIBILITIES;"" SOCIETY SEAL ON COVER;",1906-961,,,1906-12-18,Municipal Art Society,,,,complete,4,18,1906-12-18,1900
21238,Unknown Menu,JOHN H. INMAN,DINNER TO HON. HENRY W. GRADY AND PARTY,,"DELMONICOS, NEW YORK","NEW YORK, NY",CARD; 5.25X7,,FRENCH MENU EXCEPT FOR ONE ITEM,1889-096,,,1889-12-14,John H. Inman,,,,complete,2,29,1889-12-14,1880
21243,Unknown Menu,HENRY HAHLO & JEANNETTE WISE,WEDDING DINNER,OTHER (PRIVATE HOSTS);,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 5X6;,RITE,"WEDDING SOUVENIR SIGNED BY BRIDE & GROOM; MENU IN FRENCH; INCLUDES WINE LIST; INCLUDES CONCERT PROGRAM WITH ""WEDDING MARCH"" COMPOSED BY OSCAR HAMMERSTEIN FOR THIS OCCASION & DEDICATD TO BRIDE; ALSO ""ORDER OF DANCES,"" DECORATIVE WREATH & CHERUBS THROUGHOUT",1898-090,,,1898-02-16,Henry Hahlo & Jeannette Wise,,,,complete,12,34,1898-02-16,1890
21249,Unknown Menu,HOTEL ST. REGIS,"DAILY MENU, SUPPER",COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,MENU IN ENGLISH ON ONE SIDE AND FRENCH ON THE BACK SIDE;,1905-769,,,1905-10-20,Hotel St. Regis,,Dollars,$,complete,2,184,1905-10-20,1900
21256,Unknown Menu,HOTEL SAVOY,DINNER,COMMERCIAL,59TH ST.& 5TH AVE.NY;,"NEW YORK, NY",CARD;ILLUS;4.5X6.5;,?,MENU IN FRENCH;,1894-130,,,1894-12-29,Hotel Savoy,,,,complete,2,19,1894-12-29,1890
21261,Unknown Menu,REPUBLICAN CLUB OF THE CITY OF NEW YORK,"DINNER, LINCOLNS BIRTHDAY",POL;,"DELMONICO'S, [NEW YORK, N.Y.]","NEW YORK, NY",CARD; 4.75X7.25;,PATRIOTIC HOLIDAY;,"SEATING PLAN ATTACHED; TOASTS AND SPEAKERS, COMMITTEE MEMBERS LISTED;",1896-036,,,1896-02-12,Republican Club Of The City Of New York,,,,complete,2,16,1896-02-12,1890
21268,Unknown Menu,THOMAS HUNTER ASSOCIATION OF GRAMMAR SCHOOL NO. 35,2ND ANNUAL DINNER,EDUC;,"SHERRY'S, NY","NEW YORK, NY",FOLDER; PHOTO; 5.5 X 7;,ANNUAL,MENU IN FRENCH; SPEAKERS LISTED; OFFICERS & COMMITTE MEMBERS LISTED;,1898-308,,,1898-11-12,Thomas Hunter Association Of Grammar School No. 35,,,,complete,4,18,1898-11-12,1890
21270,Unknown Menu,HOTEL MANHATTAN,SPECIAL SINGLE BREAKFASTS,COMMERCIAL,"[NEW YORK, NY]","NEW YORK, NY",BROADSIDE; 5.75X9.0; COL;,,PINK PAPER; CHOICE OF 12 PRIX FIXE MENUS;,1900-477,,,1900-01-24,Hotel Manhattan,,,,complete,2,82,1900-01-24,1900
21311,Unknown Menu,PENNSYLVANIA SOCIETY,FIRST ANNUAL DINNER,SOC;,"WALDORF-ASTORIA HOTEL, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; 7.25X9;,RITE;,FRENCH; PHILADELPHIA SCRAPPLE INCLUDED; POST PRANDIAL PROGRAM & TOASTS; ALL TOASTS ITEMS FOLLOWED BY LITERARY QUOTATIONS; HISTORICAL DRAWINGS ON COVER; OFFICERS & COMMITTEE LISTED; SILK RIBBON ATTACHMENT; TWO COPIES,1899-638,,,1899-10-31,Pennsylvania Society,,,,complete,12,29,1899-10-31,1890
21317,Unknown Menu,THE PATRIARCHS,?,,"DELMONICOS,[NEW YORK]","NEW YORK, NY",FOLDER; 2.75X4.5,,MENU IN FRENCH,1889-017,,,1889-02-04,The Patriarchs,,,,complete,4,36,1889-02-04,1880
21324,Unknown Menu,DELMONICO'S,136TH ANNIVERSARY OF THE ST ANDREW'S SOCIETY OF THE STATE OF NEW YORK,,DELMONICO'S,"NEW YORK, NY",FOLDER; ILLUS; COL; 5.25X7.75;,ANNIVERSARY,"MENU AND WINE LIST BOTH WRITTEN IN FRENCH, LIST OF TOASTS INCLUDING NATIONAL ANTHEMS TO THE QUEEN AND PRESIDENT AND OTHER SONGS. ILLUSTRATIONS INCLUDE A MAN IN GREEN ROBES INSIDE A GOLD CROWN OF PLANTS. TWO IDENTICAL MENUS;",1892-136,,,1892-11-30,Delmonico's,,Dollars,$,complete,4,40,1892-11-30,1890
21327,Unknown Menu,ST. REGIS HOTEL,DINER/DINNER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,MENU IN FRENCH AND ENGLISH; A LA CARTE PRICED MENU;,1905-494,,,1905-06-21,St. Regis Hotel,,Dollars,$,complete,2,150,1905-06-21,1900
21331,Unknown Menu,THE BEACON SOCIETY OF BOSTON,LADIES NIGHT,SOCIAL,HOTEL BRUNSWICK,"NEW YORK, NY",BOOKLET; ILLUS;5.25X7;,COMPLIMENTARY/TESTIMONIAL,,1893-057,,,1893-04-29,The Beacon Society Of Boston,,,,complete,7,34,1893-04-29,1890
21343,Unknown Menu,CAFETERIA - LUNCH,DAILY BILL OF FARE,COMMERCIAL,57 BROAD ST. NY,"NEW YORK, NY",FOLDER; ILLUS; 5.75 X 9.5;,DAILY,ONE PAGE ILLUSTRATED & HAS SPECIALS OF THE DAY IN SCRIPT;,1900-699,,,1900-02-02,Cafeteria   Lunch,,Dollars,$,complete,4,118,1900-02-02,1900
21352,Unknown Menu,ANNUMNI ASSN OF THE NEW YORK HOMEOPATHIC MEDICAL COLLEGE,NINTH ANNUAL BANQUEST AND MEETING,PROF;,DELMONICO'S,"NEW YORK, NY",BOOKLET; ILLUS; COL; 4.25 X 6.5;,(SOC);,PINK; SEAL ON COVER; TOASTS; SONGS;,1891-038,,,1891-04-09,Alumni Association Of The New York Homoeopathic Medical College And Hospital,,,,complete,12,21,1891-04-09,1890
21356,Unknown Menu,HOTEL ST. REGIS,"DAILY MENU, DINNER",COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,MENU IN ENGLISH ON ONE SIDE AND FRENCH ON THE BACK SIDE;,1905-775,,,1905-10-23,Hotel St. Regis,,Dollars,$,complete,2,175,1905-10-23,1900
21370,Unknown Menu,GOLF DININGROOM,REGULAR MENU,COMMERCIAL,"1484 BROADWA,NY","NEW YORK, NY",FOLDER;ILLUS;COL;;6X9.5;,DAILY;,"PRINTED MENU WITH LARGE SPACE FOR HANDWRITTEN ""EXTRAS"".NOTHING ENTERED; SEE 1900-717;PRINTERS EMBLEM ON BACK COVER;",1900-718,,,1900-02-04,Golf Diningroom,,Dollars,$,complete,4,101,1900-02-04,1900
21375,Unknown Menu,UNIVERSITY OF MICHIGAN CLUB,ANNUAL DINNER,EDUC;,"ASTOR HOTEL, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 5X7;,ANNIVERSARY;,CHAMPAGNE TO ORDER; PROGRAMME AND TOASTS; BANQUET COMMITTEE LISTED ON BACK COVER; DECORATIVE BORDER;,1906-966,,,1906-12-19,University Of Michigan Club,,,,complete,4,16,1906-12-19,1900
21378,Unknown Menu,NATIONAL CONFECTIONERS ASSOCIATION OF THE UNITED STATES,SIXTH ANNUAL BANQUET,CONN,DELMONICO'S [NEW YORK],"NEW YORK, NY",FOLDER; ILL; 3.75X5.5,ANNUAL EVENT,,1889-062,,,1889-07-10,National Confectioners Association Of The United States,,,,complete,3,28,1889-07-10,1880
21387,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-278,,,1906-03-07,St. Regis Hotel,,Dollars,$,complete,2,164,1906-03-07,1900
21393,Unknown Menu,STANDARD RESTAURANT,DAILY MENU,COMMERCIAL,15 AND 17 WEST HOUSTON STREET,"NEW YORK, NY",BROADSIDE; 6 X 9.25;,,PRICED MENU;,1900-448,,,1900-01-22,Standard Restaurant,,Dollars,$,complete,2,67,1900-01-22,1900
21403,Unknown Menu,THE BUSINESS MEN OF NEW YORK,DINNER TO GOV. DAVID B. HILL,POL;,DELMONICO'S NY,"NEW YORK, NY",FABRIC BOOKLET;COL; 4.5 X 5.75;,COMPLIMENTARY/TESTIMONIAL,MENU IN FRENCH;SPEAKERS INCLUDED THE PEWSIDENT OF THE US;,1886-01,,,1886-01-08,The Business Men Of New York,,,,complete,4,35,1886-01-08,1880
21407,Unknown Menu,HOTEL SAVOY,LUNCHEON,COMMERCIAL,"FIFTH AVENUE AND 59TH ST., NY","NEW YORK, NY",CARD; 6.25 X 9.25;,,CREST; NOTE THAT WATER IS DISTILLED FOR PURITY;,1900-185,,,1900-01-12,Hotel Savoy,,,,complete,2,54,1900-01-12,1900
21416,Unknown Menu,NEW YORK ALUMNI ASSOCIATION OF THE UNIVERSITY OF ROCHESTER,DINNER,EDUC;,"SAVOY HOTEL, NEW YORK, NY","NEW YORK, NY",CARD; ILLUS; COL; 4.5X6.5;,ANNIVERSARY;,FRENCH; HOTEL SEAL AT TOP;,1901-092,,,1901-01-14,New York Alumni Association Of The University Of Rochester,,,,complete,2,17,1901-01-14,1900
21420,Unknown Menu,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-095,,,1906-01-26,St. Regis Hotel,,Dollars,$,complete,2,196,1906-01-26,1900
21421,Unknown Menu,HAAN'S,LUNCHEON,COMMERCIAL,"PARK ROW BUILDING [NEW YORK,NY?]","NEW YORK, NY",CARD;7X11;,DAILY;,WINE LIST;,1901-974,,,1901-04-22,Haan's,,Dollars,$,complete,2,386,1901-04-22,1900
21429,Unknown Menu,BOSTON BOOT AND SHOE CLUB,"132ND MONTHLY DINNER, LADIES RECEPTION",SOC;,HOTEL BRUNSWICK,"NEW YORK, NY",FOLDER; ILLUS; COL; 5.5X7;,ANNIVERSARY;,"RECEPTION COMMITTEE LISTED; MUSICAL PROGRAM AND ARTISTS, INCLUDING ""THE DAINTY MARSHALLS"", LISTED;",1907-091,,,1907-01-16,Boston Boot And Shoe Club,,,,complete,8,19,1907-01-16,1900
21430,Unknown Menu,ST. REGIS HOTEL,"LUNCHEON, DEJEUNER",COMMERCIAL,"(NEW YORK, NY?)","NEW YORK, NY",CARD; 5X8;,,"MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;",1905-484,,,1905-06-20,St. Regis Hotel,,Dollars,$,complete,2,189,1905-06-20,1900
